Total execution time:,
K=1,0.0216666667
0.022,
0.023,
0.02,
,
K=2,0.025
0.025,
0.025,
0.025,
,
K=3,0.0313333333
0.031,
0.03,
0.033,
,
K=4,0.05
0.051,
0.052,
0.047,
,
K=5,0.0786666667
0.08,
0.079,
0.077,
,
K=6,0.199
0.195,
0.213,
0.189,
,
K=7,0.4993333333
0.498,
0.493,
0.507,
,
K=8,2.0966666667
2.197,
2.01,
2.083,
,
K=9,5.6203333333
5.57,
5.619,
5.672,
,
K=10,10
