Total execution time:,
K=1,0.0143333333
0.012,
0.012,
0.019,
,
K=2,0.016
0.013,
0.013,
0.022,
,
K=3,0.0173333333
0.014,
0.024,
0.014,
,
K=4,0.0193333333
0.015,
0.015,
0.028,
,
K=5,0.025
0.018,
0.024,
0.033,
,
K=6,0.028
0.022,
0.029,
0.033,
,
K=7,0.04
0.045,
0.028,
0.047,
,
K=8,0.0453333333
0.047,
0.044,
0.045,
,
K=9,0.052
0.053,
0.051,
0.052,
,
K=10,0.0526666667
0.06,
0.059,
0.039,
