Total execution time:,
K=1,0.017
0.019,
0.02,
0.012,
,
K=2,0.016
0.013,
0.022,
0.013,
,
K=3,0.022
0.014,
0.025,
0.027,
,
K=4,0.0196666667
0.02,
0.02,
0.019,
K=5,0.0476666667
0.047,
0.049,
0.047,
K=6,0.0466666667
0.045,
0.045,
0.05,
K=7,0.1553333333
0.151,
0.172,
0.143,
K=8,0.2806666667
0.281,
0.293,
0.268,
K=9,2.7386666667
2.68,
2.753,
2.783,
K=10,10
