Total execution time:,,
k=,0.020,
0.02,,
0.02,,
0.021,,
,,
k=,0.020,counterexample found
0.023,,
0.023,,
0.015,,
,,
k=,0.023,
0.015,,
0.027,,
0.026,,
,,
k=,0.031,
0.031,,
0.031,,
0.03,,
,,
k=,0.030,
0.035,,
0.036,,
0.019,,
,,
k=,0.026,
0.021,,
0.034,,
0.023,,
,,
k=,0.028,
0.023,,
0.038,,
0.023,,
,,
k=,0.043,
0.043,,
0.041,,
0.046,,
,,
k=,0.055,
0.055,,
0.054,,
0.056,,
,,
k=1,0.058,
0.059,,
0.058,,
0.057,,
