Total execution time:,
k=,0.016
0.015,
0.012,
0.02,
,
k=,0.017
0.018,
0.018,
0.015,
,
k=,0.021
0.022,
0.021,
0.021,
,
k=,0.035
0.028,
0.049,
0.029,
,
k=,0.037
0.037,
0.037,
0.037,
,
k=,0.059
0.065,
0.055,
0.057,
,
k=,0.077
0.072,
0.07,
0.09,
,
k=,0.092
0.09,
0.094,
0.093,
,
k=,0.089
0.089,
0.088,
0.089,
,
k=1,0.146
0.145,
0.146,
0.147,
